STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,MEASURE,Measure,UNIT_MEASURE,Unit of measure,PAY_PERIOD,Pay period,PRICE_BASE,Price base,AGGREGATION_OPERATION,Aggregation operation,SEX,Sex,TIME_PERIOD,Time period,OBS_VALUE,Observation value,BASE_PER,Base period,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,GRC,Greece,SM_WG,Statutory minimum wages,EUR,Euro,D,Daily,V,Current prices,_Z,Not applicable,_Z,Not applicable,2016,,26.18,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,GRC,Greece,SM_WG,Statutory minimum wages,EUR,Euro,D,Daily,V,Current prices,_Z,Not applicable,_Z,Not applicable,2017,,26.18,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,GRC,Greece,SM_WG,Statutory minimum wages,EUR,Euro,D,Daily,V,Current prices,_Z,Not applicable,_Z,Not applicable,2018,,26.18,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,GRC,Greece,SM_WG,Statutory minimum wages,EUR,Euro,D,Daily,V,Current prices,_Z,Not applicable,_Z,Not applicable,2019,,28.8,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,GRC,Greece,SM_WG,Statutory minimum wages,EUR,Euro,D,Daily,V,Current prices,_Z,Not applicable,_Z,Not applicable,2020,,29.04,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,GRC,Greece,SM_WG,Statutory minimum wages,EUR,Euro,D,Daily,V,Current prices,_Z,Not applicable,_Z,Not applicable,2021,,29.04,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,GRC,Greece,SM_WG,Statutory minimum wages,EUR,Euro,D,Daily,V,Current prices,_Z,Not applicable,_Z,Not applicable,2022,,31.11,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,GRC,Greece,SM_WG,Statutory minimum wages,EUR,Euro,D,Daily,V,Current prices,_Z,Not applicable,_Z,Not applicable,2023,,34.09,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,GRC,Greece,SM_WG,Statutory minimum wages,EUR,Euro,D,Daily,V,Current prices,_Z,Not applicable,_Z,Not applicable,2024,,36.51,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,NZL,New Zealand,SM_WG,Statutory minimum wages,NZD,New Zealand dollar,W,Weekly,V,Current prices,_Z,Not applicable,_Z,Not applicable,1960,,19.75,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,NZL,New Zealand,SM_WG,Statutory minimum wages,NZD,New Zealand dollar,W,Weekly,V,Current prices,_Z,Not applicable,_Z,Not applicable,1961,,19.75,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,NZL,New Zealand,SM_WG,Statutory minimum wages,NZD,New Zealand dollar,W,Weekly,V,Current prices,_Z,Not applicable,_Z,Not applicable,1962,,20.33,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,NZL,New Zealand,SM_WG,Statutory minimum wages,NZD,New Zealand dollar,W,Weekly,V,Current prices,_Z,Not applicable,_Z,Not applicable,1963,,20.33,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,NZL,New Zealand,SM_WG,Statutory minimum wages,NZD,New Zealand dollar,W,Weekly,V,Current prices,_Z,Not applicable,_Z,Not applicable,1964,,21.67,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,NZL,New Zealand,SM_WG,Statutory minimum wages,NZD,New Zealand dollar,W,Weekly,V,Current prices,_Z,Not applicable,_Z,Not applicable,1965,,21.67,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,NZL,New Zealand,SM_WG,Statutory minimum wages,NZD,New Zealand dollar,W,Weekly,V,Current prices,_Z,Not applicable,_Z,Not applicable,1966,,21.67,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,NZL,New Zealand,SM_WG,Statutory minimum wages,NZD,New Zealand dollar,W,Weekly,V,Current prices,_Z,Not applicable,_Z,Not applicable,1967,,22.25,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,NZL,New Zealand,SM_WG,Statutory minimum wages,NZD,New Zealand dollar,W,Weekly,V,Current prices,_Z,Not applicable,_Z,Not applicable,1968,,23.5,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,NZL,New Zealand,SM_WG,Statutory minimum wages,NZD,New Zealand dollar,W,Weekly,V,Current prices,_Z,Not applicable,_Z,Not applicable,1969,,26,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,NZL,New Zealand,SM_WG,Statutory minimum wages,NZD,New Zealand dollar,W,Weekly,V,Current prices,_Z,Not applicable,_Z,Not applicable,1970,,26,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,NZL,New Zealand,SM_WG,Statutory minimum wages,NZD,New Zealand dollar,W,Weekly,V,Current prices,_Z,Not applicable,_Z,Not applicable,1971,,27,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,NZL,New Zealand,SM_WG,Statutory minimum wages,NZD,New Zealand dollar,W,Weekly,V,Current prices,_Z,Not applicable,_Z,Not applicable,1972,,27,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,NZL,New Zealand,SM_WG,Statutory minimum wages,NZD,New Zealand dollar,W,Weekly,V,Current prices,_Z,Not applicable,_Z,Not applicable,1973,,45,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,NZL,New Zealand,SM_WG,Statutory minimum wages,NZD,New Zealand dollar,W,Weekly,V,Current prices,_Z,Not applicable,_Z,Not applicable,1974,,48.4,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,NZL,New Zealand,SM_WG,Statutory minimum wages,NZD,New Zealand dollar,W,Weekly,V,Current prices,_Z,Not applicable,_Z,Not applicable,1975,,54.88,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,NZL,New Zealand,SM_WG,Statutory minimum wages,NZD,New Zealand dollar,W,Weekly,V,Current prices,_Z,Not applicable,_Z,Not applicable,1976,,60.76,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,NZL,New Zealand,SM_WG,Statutory minimum wages,NZD,New Zealand dollar,W,Weekly,V,Current prices,_Z,Not applicable,_Z,Not applicable,1977,,64.41,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,NZL,New Zealand,SM_WG,Statutory minimum wages,NZD,New Zealand dollar,W,Weekly,V,Current prices,_Z,Not applicable,_Z,Not applicable,1978,,73.75,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,NZL,New Zealand,SM_WG,Statutory minimum wages,NZD,New Zealand dollar,W,Weekly,V,Current prices,_Z,Not applicable,_Z,Not applicable,1979,,77.07,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,NZL,New Zealand,SM_WG,Statutory minimum wages,NZD,New Zealand dollar,W,Weekly,V,Current prices,_Z,Not applicable,_Z,Not applicable,1980,,80.16,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,NZL,New Zealand,SM_WG,Statutory minimum wages,NZD,New Zealand dollar,W,Weekly,V,Current prices,_Z,Not applicable,_Z,Not applicable,1981,,82.42,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,NZL,New Zealand,SM_WG,Statutory minimum wages,NZD,New Zealand dollar,W,Weekly,V,Current prices,_Z,Not applicable,_Z,Not applicable,1982,,84.17,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,NZL,New Zealand,SM_WG,Statutory minimum wages,NZD,New Zealand dollar,W,Weekly,V,Current prices,_Z,Not applicable,_Z,Not applicable,1983,,84.17,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,NZL,New Zealand,SM_WG,Statutory minimum wages,NZD,New Zealand dollar,W,Weekly,V,Current prices,_Z,Not applicable,_Z,Not applicable,1984,,84.17,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,NZL,New Zealand,SM_WG,Statutory minimum wages,NZD,New Zealand dollar,W,Weekly,V,Current prices,_Z,Not applicable,_Z,Not applicable,1985,,122.01,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,NZL,New Zealand,SM_WG,Statutory minimum wages,NZD,New Zealand dollar,W,Weekly,V,Current prices,_Z,Not applicable,_Z,Not applicable,1986,,170,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,NZL,New Zealand,SM_WG,Statutory minimum wages,NZD,New Zealand dollar,W,Weekly,V,Current prices,_Z,Not applicable,_Z,Not applicable,1987,,205.83,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,NZL,New Zealand,SM_WG,Statutory minimum wages,NZD,New Zealand dollar,W,Weekly,V,Current prices,_Z,Not applicable,_Z,Not applicable,1988,,223.44,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,NZL,New Zealand,SM_WG,Statutory minimum wages,NZD,New Zealand dollar,W,Weekly,V,Current prices,_Z,Not applicable,_Z,Not applicable,1989,,231.25,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,NZL,New Zealand,SM_WG,Statutory minimum wages,NZD,New Zealand dollar,W,Weekly,V,Current prices,_Z,Not applicable,_Z,Not applicable,1990,,237.92,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,NZL,New Zealand,SM_WG,Statutory minimum wages,NZD,New Zealand dollar,W,Weekly,V,Current prices,_Z,Not applicable,_Z,Not applicable,1991,,245,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,NZL,New Zealand,SM_WG,Statutory minimum wages,NZD,New Zealand dollar,W,Weekly,V,Current prices,_Z,Not applicable,_Z,Not applicable,1992,,245,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,NZL,New Zealand,SM_WG,Statutory minimum wages,NZD,New Zealand dollar,W,Weekly,V,Current prices,_Z,Not applicable,_Z,Not applicable,1993,,245,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,NZL,New Zealand,SM_WG,Statutory minimum wages,NZD,New Zealand dollar,W,Weekly,V,Current prices,_Z,Not applicable,_Z,Not applicable,1994,,245,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,NZL,New Zealand,SM_WG,Statutory minimum wages,NZD,New Zealand dollar,W,Weekly,V,Current prices,_Z,Not applicable,_Z,Not applicable,1995,,248.85,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,NZL,New Zealand,SM_WG,Statutory minimum wages,NZD,New Zealand dollar,W,Weekly,V,Current prices,_Z,Not applicable,_Z,Not applicable,1996,,253.96,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,NZL,New Zealand,SM_WG,Statutory minimum wages,NZD,New Zealand dollar,W,Weekly,V,Current prices,_Z,Not applicable,_Z,Not applicable,1997,,275.83,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,NZL,New Zealand,SM_WG,Statutory minimum wages,NZD,New Zealand dollar,W,Weekly,V,Current prices,_Z,Not applicable,_Z,Not applicable,1998,,280,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,NZL,New Zealand,SM_WG,Statutory minimum wages,NZD,New Zealand dollar,W,Weekly,V,Current prices,_Z,Not applicable,_Z,Not applicable,1999,,280,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,NZL,New Zealand,SM_WG,Statutory minimum wages,NZD,New Zealand dollar,W,Weekly,V,Current prices,_Z,Not applicable,_Z,Not applicable,2000,,298.09,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,NZL,New Zealand,SM_WG,Statutory minimum wages,NZD,New Zealand dollar,W,Weekly,V,Current prices,_Z,Not applicable,_Z,Not applicable,2001,,306.95,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,NZL,New Zealand,SM_WG,Statutory minimum wages,NZD,New Zealand dollar,W,Weekly,V,Current prices,_Z,Not applicable,_Z,Not applicable,2002,,317.5,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,NZL,New Zealand,SM_WG,Statutory minimum wages,NZD,New Zealand dollar,W,Weekly,V,Current prices,_Z,Not applicable,_Z,Not applicable,2003,,335.43,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,NZL,New Zealand,SM_WG,Statutory minimum wages,NZD,New Zealand dollar,W,Weekly,V,Current prices,_Z,Not applicable,_Z,Not applicable,2004,,355,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,NZL,New Zealand,SM_WG,Statutory minimum wages,NZD,New Zealand dollar,W,Weekly,V,Current prices,_Z,Not applicable,_Z,Not applicable,2005,,375.63,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,NZL,New Zealand,SM_WG,Statutory minimum wages,NZD,New Zealand dollar,W,Weekly,V,Current prices,_Z,Not applicable,_Z,Not applicable,2006,,403,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,NZL,New Zealand,SM_WG,Statutory minimum wages,NZD,New Zealand dollar,W,Weekly,V,Current prices,_Z,Not applicable,_Z,Not applicable,2007,,440,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,NZL,New Zealand,SM_WG,Statutory minimum wages,NZD,New Zealand dollar,W,Weekly,V,Current prices,_Z,Not applicable,_Z,Not applicable,2008,,472.5,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,NZL,New Zealand,SM_WG,Statutory minimum wages,NZD,New Zealand dollar,W,Weekly,V,Current prices,_Z,Not applicable,_Z,Not applicable,2009,,495,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,NZL,New Zealand,SM_WG,Statutory minimum wages,NZD,New Zealand dollar,W,Weekly,V,Current prices,_Z,Not applicable,_Z,Not applicable,2010,,507.5,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,NZL,New Zealand,SM_WG,Statutory minimum wages,NZD,New Zealand dollar,W,Weekly,V,Current prices,_Z,Not applicable,_Z,Not applicable,2011,,517.5,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,NZL,New Zealand,SM_WG,Statutory minimum wages,NZD,New Zealand dollar,W,Weekly,V,Current prices,_Z,Not applicable,_Z,Not applicable,2012,,535,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,NZL,New Zealand,SM_WG,Statutory minimum wages,NZD,New Zealand dollar,W,Weekly,V,Current prices,_Z,Not applicable,_Z,Not applicable,2013,,547.5,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,NZL,New Zealand,SM_WG,Statutory minimum wages,NZD,New Zealand dollar,W,Weekly,V,Current prices,_Z,Not applicable,_Z,Not applicable,2014,,565,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,NZL,New Zealand,SM_WG,Statutory minimum wages,NZD,New Zealand dollar,W,Weekly,V,Current prices,_Z,Not applicable,_Z,Not applicable,2015,,585,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,NZL,New Zealand,SM_WG,Statutory minimum wages,NZD,New Zealand dollar,W,Weekly,V,Current prices,_Z,Not applicable,_Z,Not applicable,2016,,605,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,NZL,New Zealand,SM_WG,Statutory minimum wages,NZD,New Zealand dollar,W,Weekly,V,Current prices,_Z,Not applicable,_Z,Not applicable,2017,,625,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,NZL,New Zealand,SM_WG,Statutory minimum wages,NZD,New Zealand dollar,W,Weekly,V,Current prices,_Z,Not applicable,_Z,Not applicable,2018,,647.5,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,NZL,New Zealand,SM_WG,Statutory minimum wages,NZD,New Zealand dollar,W,Weekly,V,Current prices,_Z,Not applicable,_Z,Not applicable,2019,,681,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,NZL,New Zealand,SM_WG,Statutory minimum wages,NZD,New Zealand dollar,W,Weekly,V,Current prices,_Z,Not applicable,_Z,Not applicable,2020,,744,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,NZL,New Zealand,SM_WG,Statutory minimum wages,NZD,New Zealand dollar,W,Weekly,V,Current prices,_Z,Not applicable,_Z,Not applicable,2021,,789,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,NZL,New Zealand,SM_WG,Statutory minimum wages,NZD,New Zealand dollar,W,Weekly,V,Current prices,_Z,Not applicable,_Z,Not applicable,2022,,825,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,NZL,New Zealand,SM_WG,Statutory minimum wages,NZD,New Zealand dollar,W,Weekly,V,Current prices,_Z,Not applicable,_Z,Not applicable,2023,,893,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@MW_CURP(1.0),Minimum wages at current prices in national currency units (NCU),I,AUS,Australia,SM_WG,Statutory minimum wages,AUD,Australian dollar,W,Weekly,V,Current prices,_Z,Not applicable,_Z,Not applicable,1985,,215.3,,,,A,Normal value,0,Units,1,One
